session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,int task id 2,int start 2,int end 2,int task id 3,int start 3,int end 3,active 1,active 2,active 3,active 4,inactive 1,inactive 2,inactive 3,Participant: Age,Participant: Occupation,is session complete?
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_272,Terapia,Preparazione farmaco,12:17:55,12:18:04,00:00:09,00:00:09,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_88_273,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:09,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_273,Spostamenti,0,12:18:04,12:18:29,00:00:25,00:00:25,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_88_275,4_88_274,1,2,4_88_274,12:18:10,12:18:28,"","","","","","","","","","","","",00:00:18,false,"",0,"","","","","","","","","",00:00:25,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_274,ComProfessionale,0,12:18:10,12:18:28,00:00:18,00:00:18,0,0,1,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,user,4_88_273,1,2,4_88_273,12:18:10,12:18:28,"","","","","","","","","","","","",00:00:18,false,"",0,"","","","","","","","","",00:00:18,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_275,Spostamenti,0,12:18:29,12:18:36,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_88_276,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:07,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_276,Terapia,Preparazione farmaco,12:18:36,12:19:58,00:01:22,00:01:22,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_88_277,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:22,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_277,Spostamenti,0,12:19:58,12:21:07,00:01:09,00:01:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_88_279,4_88_278,1,2,4_88_278,12:20:03,12:21:07,"","","","","","","","","","","","",00:01:04,false,"",0,"","","","","","","","","",00:01:09,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_278,ComSociale,0,12:20:03,12:21:07,00:01:04,00:01:04,0,0,1,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_88_279,4_88_277,1,2,4_88_277,12:20:03,12:21:07,"","","","","","","","","","","","",00:01:04,false,"",0,"","","","","","","","","",00:01:04,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_279,Terapia,Allestimento/Riordino/smaltimento,12:21:07,12:21:19,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_88_280,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:12,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_280,Spostamenti,0,12:21:19,12:21:24,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_88_281,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:05,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_281,Terapia,Preparazione farmaco,12:21:24,12:22:50,00:01:26,00:01:26,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_88_282,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:26,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_282,Spostamenti,0,12:22:50,12:22:53,00:00:03,00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_88_283,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:03,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_283,Terapia,Allestimento/Riordino/smaltimento,12:22:53,12:23:04,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_88_284,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:11,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_284,Terapia,Allestimento/Riordino/smaltimento,12:23:04,12:23:24,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_88_285,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:20,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_285,Terapia,Preparazione farmaco,12:23:24,12:23:34,00:00:10,00:00:10,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_88_286,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:10,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_286,Terapia,Preparazione farmaco,12:23:34,12:23:45,00:00:11,00:00:11,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,session,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:11,"","","","","","","","",TRUE
2018-10-30,4,89,1,1,09:48:11,09:59:27,4_89_240,CuraIndiretta,Altra documentazione,09:48:11,09:56:39,00:08:28,00:08:28,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,4_89_241,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:08:28,"","","","","","","","",TRUE
2018-10-30,4,89,1,1,09:48:11,09:59:27,4_89_241,Terapia,Preparazione farmaco,09:56:39,09:57:27,00:00:48,00:00:48,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_89_242,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:48,"","","","","","","","",TRUE
2018-10-30,4,89,1,1,09:48:11,09:59:27,4_89_242,CuraIndiretta,Altra documentazione,09:57:27,09:57:53,00:00:26,00:00:26,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,4_89_243,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:26,"","","","","","","","",TRUE
2018-10-30,4,89,1,1,09:48:11,09:59:27,4_89_243,Terapia,Lettura prescrizione,09:57:53,09:58:04,00:00:11,00:00:11,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,4_89_244,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:11,"","","","","","","","",TRUE
2018-10-30,4,89,1,1,09:48:11,09:59:27,4_89_244,CuraIndiretta,Altra documentazione,09:58:04,09:58:24,00:00:20,00:00:20,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,4_89_245,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:20,"","","","","","","","",TRUE
2018-10-30,4,89,1,1,09:48:11,09:59:27,4_89_245,Terapia,Lettura prescrizione,09:58:24,09:58:42,00:00:18,00:00:18,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,4_89_246,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:18,"","","","","","","","",TRUE
2018-10-30,4,89,1,1,09:48:11,09:59:27,4_89_246,CuraIndiretta,Altra documentazione,09:58:42,09:59:27,00:00:45,00:00:45,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,session,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:45,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_247,Terapia,Lettura prescrizione,10:00:23,10:00:45,00:00:22,00:00:22,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,6_90_248,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:22,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_248,Terapia,Preparazione farmaco,10:00:45,10:01:36,00:00:51,00:00:51,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,user,6_90_249,1,2,6_90_249,10:00:58,10:01:36,"","","","","","","","","","","","",00:00:38,false,"",0,"","","","","","","","","",00:00:51,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_249,ComProfessionale,0,10:00:58,10:01:39,00:00:41,00:00:41,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,6_90_250,6_90_248,1,2,6_90_248,10:00:58,10:01:36,"","","","","","","","","","","","",00:00:38,false,"",0,"","","","","","","","","",00:00:41,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_250,Terapia,Preparazione farmaco,10:01:39,10:03:14,00:01:35,00:01:35,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,6_90_252,6_90_251,1,2,6_90_251,10:01:54,10:02:26,"","","","","","","","","","","","",00:00:32,false,"",0,"","","","","","","","","",00:01:35,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_251,ComProfessionale,0,10:01:54,10:02:26,00:00:32,00:00:32,0,1,0,0,0,0,0,0,0,0,0,0,0,Corridoio,user,6_90_250,1,2,6_90_250,10:01:54,10:02:26,"","","","","","","","","","","","",00:00:32,false,"",0,"","","","","","","","","",00:00:32,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_252,Terapia,Somministrazione iniettabili,10:03:14,10:05:16,00:02:02,00:00:35,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,6_90_255,1,2,6_90_255,10:05:16,10:05:16,"","","","","","","","","","","","",00:00:00,false,6_90_253,1,6_90_253,10:03:49,10:05:16,"","","","","","",00:00:35,00:00:00,"","",00:01:27,"","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_253,Terapia,Allestimento/Riordino/smaltimento,10:03:49,10:05:12,00:01:23,00:01:23,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,user,"6_90_254,6_90_255",3,2,6_90_254,10:04:07,10:04:19,3,"6_90_254,6_90_255",10:04:19,10:05:03,2,6_90_255,10:05:03,10:05:12,"","","","",00:01:05,true,"",0,"","","","","","","","","",00:01:23,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_254,Terapia,Lettura prescrizione,10:04:07,10:05:03,00:00:56,00:00:56,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"6_90_253,6_90_255",2,2,6_90_253,10:04:07,10:04:19,3,"6_90_253,6_90_255",10:04:19,10:05:03,"","","","","","","","",00:00:56,false,"",0,"","","","","","","","","",00:00:56,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_255,ComProfessionale,0,10:04:19,10:05:52,00:01:33,00:01:07,0,1,0,0,0,0,0,0,0,0,0,0,0,Corridoio,user,"6_90_253,6_90_254,6_90_252,6_90_256",4,3,"6_90_253,6_90_254",10:04:19,10:05:03,2,6_90_253,10:05:03,10:05:12,2,6_90_252,10:04:19,10:05:16,2,6_90_256,10:05:46,10:05:52,00:01:56,false,6_90_256,1,6_90_256,10:05:20,10:05:46,"","","","","","",00:01:01,00:00:06,"","",00:00:26,"","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_256,Terapia,Lettura prescrizione,10:05:20,10:06:23,00:01:03,00:01:03,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,6_90_257,6_90_255,1,2,6_90_255,10:05:46,10:05:52,"","","","","","","","","","","","",00:00:06,true,"",0,"","","","","","","","","",00:01:03,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_257,Terapia,Preparazione farmaco,10:06:23,10:06:36,00:00:13,00:00:13,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,6_90_258,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:13,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_258,Terapia,Somministrazione iniettabili,10:06:36,10:07:25,00:00:49,00:00:49,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,6_90_260,6_90_259,1,2,6_90_259,10:06:54,10:07:21,"","","","","","","","","","","","",00:00:27,false,"",0,"","","","","","","","","",00:00:49,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_259,Igiene Mani,0,10:06:54,10:07:21,00:00:27,00:00:27,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,user,6_90_258,1,2,6_90_258,10:06:54,10:07:21,"","","","","","","","","","","","",00:00:27,false,"",0,"","","","","","","","","",00:00:27,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_260,Terapia,Preparazione farmaco,10:07:25,10:08:50,00:01:25,00:01:25,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,6_90_262,6_90_261,1,2,6_90_261,10:08:18,10:08:48,"","","","","","","","","","","","",00:00:30,false,"",0,"","","","","","","","","",00:01:25,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_261,ComProfessionale,0,10:08:18,10:08:48,00:00:30,00:00:30,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,6_90_260,1,2,6_90_260,10:08:18,10:08:48,"","","","","","","","","","","","",00:00:30,false,"",0,"","","","","","","","","",00:00:30,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_262,Terapia,Spunta STU somministrazione,10:08:50,10:09:32,00:00:42,00:00:42,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,6_90_263,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:42,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_263,Terapia,Preparazione farmaco,10:09:32,10:10:25,00:00:53,00:00:53,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,6_90_264,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:53,"","","","","","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_264,Spostamenti,0,10:10:25,10:11:24,00:00:59,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,user,6_90_265,1,2,6_90_265,10:11:23,10:11:24,"","","","","","","","","","","","",00:00:01,false,6_90_265,1,6_90_265,10:10:33,10:11:23,"","","","","","",00:00:08,00:00:01,"","",00:00:50,"","","","",TRUE
2018-10-30,6,90,1,1,10:00:23,10:11:49,6_90_265,Spostamenti,0,10:10:33,10:11:49,00:01:16,00:01:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,6_90_264,1,2,6_90_264,10:11:23,10:11:24,"","","","","","","","","","","","",00:00:01,true,"",0,"","","","","","","","","",00:01:16,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_266,Terapia,Lettura prescrizione,10:16:07,10:16:35,00:00:28,00:00:28,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_91_267,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:28,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_267,Terapia,Preparazione farmaco,10:16:35,10:16:58,00:00:23,00:00:23,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_91_268,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:23,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_268,Spostamenti,0,10:16:58,10:17:06,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_91_269,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:08,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_269,Spostamenti,0,10:17:06,10:17:21,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_91_270,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:15,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_270,Igiene Mani,0,10:17:21,10:17:28,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_91_271,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:07,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_271,Terapia,Preparazione farmaco,10:17:28,10:17:40,00:00:12,00:00:12,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_91_272,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:12,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_272,Spostamenti,0,10:17:40,10:18:16,00:00:36,00:00:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_91_273,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:36,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_273,Terapia,Somministrazione iniettabili,10:18:16,10:18:25,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_91_274,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:09,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_274,Spostamenti,0,10:18:25,10:18:34,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_91_275,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:09,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_275,Terapia,Somministrazione iniettabili,10:18:34,10:19:00,00:00:26,00:00:26,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_91_276,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:26,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_276,Spostamenti,0,10:19:00,10:19:11,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_91_277,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:11,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_277,Terapia,Allestimento/Riordino/smaltimento,10:19:11,10:19:21,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,4_91_278,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:10,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_278,Igiene Mani,0,10:19:21,10:19:25,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,4_91_279,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:04,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_279,Spostamenti,0,10:19:25,10:19:33,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_91_280,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:08,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_280,Spostamenti,0,10:19:33,10:19:54,00:00:21,00:00:21,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_91_281,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:21,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_281,Spostamenti,0,10:19:54,10:20:15,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_91_283,4_91_282,1,2,4_91_282,10:20:04,10:20:15,"","","","","","","","","","","","",00:00:11,false,"",0,"","","","","","","","","",00:00:21,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_282,ComSociale,0,10:20:04,10:20:15,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,4_91_283,4_91_281,1,2,4_91_281,10:20:04,10:20:15,"","","","","","","","","","","","",00:00:11,false,"",0,"","","","","","","","","",00:00:11,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_283,Spostamenti,0,10:20:15,10:20:25,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_91_284,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:10,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_284,ComProfessionale,0,10:20:25,10:20:33,00:00:08,00:00:08,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_91_285,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:08,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_285,Terapia,Preparazione farmaco,10:20:33,10:21:39,00:01:06,00:01:06,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_91_286,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:06,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_286,Igiene Mani,0,10:21:39,10:21:43,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_91_287,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:04,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_287,Terapia,Preparazione farmaco,10:21:43,10:21:51,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_91_288,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:08,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_288,Spostamenti,0,10:21:51,10:22:31,00:00:40,00:00:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_91_289,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:40,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_289,CuraIndiretta,"Ricerca materiali (guanti, devices)",10:22:31,10:22:38,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_91_290,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:07,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_290,Spostamenti,0,10:22:38,10:22:45,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_91_291,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:07,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_291,Terapia,Somministrazione iniettabili,10:22:45,10:23:02,00:00:17,00:00:17,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_91_292,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:17,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_292,Handover,Comunicazione Verbale,10:23:02,10:28:24,00:05:22,00:05:22,0,0,1,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_91_295,"4_91_293,4_91_294",2,2,4_91_293,10:26:34,10:26:55,2,4_91_294,10:28:08,10:28:19,"","","","","","","","",00:00:32,false,"",0,"","","","","","","","","",00:05:22,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_293,Handover,Comunicazione Verbale,10:26:34,10:26:55,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_91_292,1,2,4_91_292,10:26:34,10:26:55,"","","","","","","","","","","","",00:00:21,false,"",0,"","","","","","","","","",00:00:21,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_294,Handover,Controllo Cartella Clinica,10:28:08,10:28:19,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_91_292,1,2,4_91_292,10:28:08,10:28:19,"","","","","","","","","","","","",00:00:11,false,"",0,"","","","","","","","","",00:00:11,"","","","","","","","",TRUE
2018-10-30,4,91,1,1,10:16:07,10:29:31,4_91_295,Handover,Comunicazione Verbale,10:28:24,10:29:31,00:01:07,00:01:07,0,0,1,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,session,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:07,"","","","","","","","",TRUE
2018-10-30,4,92,1,1,10:42:45,11:05:56,4_92_296,Terapia,Lettura prescrizione,10:42:45,10:43:06,00:00:21,00:00:21,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_92_297,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:21,"","","","","","","","",TRUE
2018-10-30,4,92,1,1,10:42:45,11:05:56,4_92_297,Terapia,Preparazione farmaco,10:43:06,10:43:43,00:00:37,00:00:37,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_92_298,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:37,"","","","","","","","",TRUE
2018-10-30,4,92,1,1,10:42:45,11:05:56,4_92_298,Terapia,Lettura prescrizione,10:43:43,10:44:12,00:00:29,00:00:29,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,4_92_299,1,2,4_92_299,10:43:48,10:44:12,"","","","","","","","","","","","",00:00:24,false,"",0,"","","","","","","","","",00:00:29,"","","","","","","","",TRUE
