session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,int task id 2,int start 2,int end 2,active 1,active 2,active 3,inactive 1,inactive 2,Participant: Age,Participant: Occupation,is session complete?
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_761,CuraDiretta,0,14:24:03,14:24:56,00:00:53,00:00:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_762,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:53,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_762,Terapia,Somministrazione iniettabili,14:24:56,14:25:15,00:00:19,00:00:19,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,42_135_763,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_763,ComProfessionale,0,14:25:15,14:25:35,00:00:20,00:00:20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42_135_764,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:20,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_764,Terapia,Allestimento/Riordino/smaltimento,14:25:35,14:25:43,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_765,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_765,Spostamenti,0,14:25:43,14:25:48,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_766,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_766,Igiene Mani,0,14:25:48,14:26:34,00:00:46,00:00:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_767,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:46,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_767,Terapia,Allestimento/Riordino/smaltimento,14:26:34,14:27:35,00:01:01,00:01:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_768,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:01:01,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_768,Spostamenti,0,14:27:35,14:27:44,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_769,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:09,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_769,Terapia,Somministrazione iniettabili,14:27:44,14:28:17,00:00:33,00:00:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_770,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:33,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_770,Terapia,Allestimento/Riordino/smaltimento,14:28:17,14:28:49,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_771,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:32,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_771,Spostamenti,0,14:28:49,14:29:07,00:00:18,00:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_772,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:18,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_772,Terapia,Allestimento/Riordino/smaltimento,14:29:07,14:33:22,00:04:15,00:04:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_773,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:04:15,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_773,Terapia,Lettura prescrizione,14:33:22,14:33:57,00:00:35,00:00:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_774,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:35,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_774,CuraIndiretta,Altra documentazione,14:33:57,14:34:29,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_775,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:32,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_775,CuraIndiretta,Altra documentazione,14:34:29,14:36:15,00:01:46,00:01:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_776,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:01:46,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_776,Spostamenti,0,14:36:15,14:36:57,00:00:42,00:00:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_777,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:42,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_777,ComProfessionale,0,14:36:57,14:37:22,00:00:25,00:00:25,0,0,0,1,0,0,0,0,0,0,0,0,0,Corridoio,42_135_778,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:25,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_778,Spostamenti,0,14:37:22,14:37:39,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_779,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:17,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_779,ComProfessionale,0,14:37:39,14:38:20,00:00:41,00:00:41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_780,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:41,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_780,CuraDiretta,0,14:38:20,14:38:25,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_781,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_781,ComProfessionale,0,14:38:25,14:38:32,00:00:07,00:00:07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_782,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_782,Igiene Mani,0,14:38:32,14:38:34,00:00:02,00:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_783,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:02,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_783,Spostamenti,0,14:38:34,14:38:36,00:00:02,00:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_784,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:02,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_784,ComProfessionale,0,14:38:36,14:39:01,00:00:25,00:00:25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_785,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:25,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_785,CuraDiretta,0,14:39:01,14:39:11,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_786,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_786,Spostamenti,0,14:39:11,14:39:17,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_787,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_787,Terapia,Lettura prescrizione,14:39:17,14:39:35,00:00:18,00:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_788,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:18,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_788,CuraIndiretta,Altra documentazione,14:39:35,14:39:56,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_789,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:21,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_789,Spostamenti,0,14:39:56,14:40:10,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_790,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:14,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_790,CuraDiretta,0,14:40:10,14:40:23,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_791,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:13,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_791,Terapia,Lettura prescrizione,14:40:23,14:40:31,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_792,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_792,Terapia,Spunta STU somministrazione,14:40:31,14:40:39,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_793,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_793,Terapia,Preparazione farmaco,14:40:39,14:42:33,00:01:54,00:01:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_796,42_135_795,1,2,42_135_795,14:41:44,14:42:32,"","","","","","","","","","","","",00:00:48,false,42_135_794,1,42_135_794,14:40:48,14:41:32,"","","",00:00:09,00:01:01,"",00:00:44,"","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_794,ComProfessionale,0,14:40:48,14:41:32,00:00:44,00:00:44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:44,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_795,ComProfessionale,0,14:41:44,14:42:32,00:00:48,00:00:48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,user,42_135_793,1,2,42_135_793,14:41:44,14:42:32,"","","","","","","","","","","","",00:00:48,false,"",0,"","","","","","",00:00:48,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_796,Terapia,Allestimento/Riordino/smaltimento,14:42:33,14:42:40,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_797,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_797,Terapia,Preparazione farmaco,14:42:40,14:43:05,00:00:25,00:00:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_798,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:25,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_798,Terapia,Somministrazione iniettabili,14:43:05,14:43:33,00:00:28,00:00:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_799,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:28,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_799,Terapia,Allestimento/Riordino/smaltimento,14:43:33,14:43:37,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_800,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_800,Igiene Mani,0,14:43:37,14:43:43,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_801,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_801,Terapia,Lettura prescrizione,14:43:43,14:44:49,00:01:06,00:01:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,42_135_802,1,2,42_135_802,14:44:00,14:44:49,"","","","","","","","","","","","",00:00:49,false,"",0,"","","","","","",00:01:06,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_802,ComProfessionale,0,14:44:00,14:45:11,00:01:11,00:01:11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42_135_803,42_135_801,1,2,42_135_801,14:44:00,14:44:49,"","","","","","","","","","","","",00:00:49,false,"",0,"","","","","","",00:01:11,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_803,Terapia,Lettura prescrizione,14:45:11,14:45:20,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_804,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:09,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_804,Terapia,Spunta STU somministrazione,14:45:20,14:45:37,00:00:17,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_806,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,42_135_805,1,42_135_805,14:45:23,14:45:33,"","","",00:00:03,00:00:04,"",00:00:10,"","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_805,ComProfessionale,0,14:45:23,14:45:33,00:00:10,00:00:10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_806,Spostamenti,0,14:45:37,14:45:47,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_807,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_807,CuraDiretta,0,14:45:47,14:45:58,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_808,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_808,Spostamenti,0,14:45:58,14:46:18,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_809,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:20,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_809,Terapia,Lettura prescrizione,14:46:18,14:46:23,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_810,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_810,Terapia,Allestimento/Riordino/smaltimento,14:46:23,14:46:28,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_811,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_811,ComProfessionale,0,14:46:28,14:46:48,00:00:20,00:00:20,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,42_135_812,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:20,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_812,Igiene Mani,0,14:46:48,14:46:50,00:00:02,00:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_813,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:02,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_813,ComProfessionale,0,14:46:50,14:47:10,00:00:20,00:00:20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42_135_814,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:20,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_814,Terapia,Somministrazione iniettabili,14:47:10,14:48:50,00:01:40,00:01:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_818,"42_135_815,42_135_816,42_135_817",3,2,42_135_815,14:47:27,14:47:39,2,42_135_816,14:47:40,14:47:47,2,42_135_817,14:48:25,14:48:38,"","","","",00:00:32,false,"",0,"","","","","","",00:01:40,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_815,ComProfessionale,0,14:47:27,14:47:39,00:00:12,00:00:12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,42_135_814,1,2,42_135_814,14:47:27,14:47:39,"","","","","","","","","","","","",00:00:12,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_816,ComProfessionale,0,14:47:40,14:47:47,00:00:07,00:00:07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,user,42_135_814,1,2,42_135_814,14:47:40,14:47:47,"","","","","","","","","","","","",00:00:07,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_817,ComProfessionale,0,14:48:25,14:48:38,00:00:13,00:00:13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,42_135_814,1,2,42_135_814,14:48:25,14:48:38,"","","","","","","","","","","","",00:00:13,false,"",0,"","","","","","",00:00:13,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_818,Terapia,Lettura prescrizione,14:48:50,14:49:24,00:00:34,00:00:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_819,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:34,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_819,Terapia,Preparazione farmaco,14:49:24,14:49:49,00:00:25,00:00:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_820,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:25,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_820,Terapia,Preparazione farmaco,14:49:49,14:50:19,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_821,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:30,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_821,Spostamenti,0,14:50:19,14:50:24,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_822,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_822,CuraDiretta,0,14:50:24,14:50:30,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_823,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_823,Spostamenti,0,14:50:30,14:50:33,00:00:03,00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_824,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:03,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_824,Terapia,Allestimento/Riordino/smaltimento,14:50:33,14:50:42,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_825,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:09,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_825,Igiene Mani,0,14:50:42,14:50:43,00:00:01,00:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_826,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:01,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_826,Terapia,Preparazione farmaco,14:50:43,14:51:00,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_827,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:17,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_827,Spostamenti,0,14:51:00,14:51:37,00:00:37,00:00:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_828,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:37,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_828,CuraDiretta,0,14:51:37,14:51:54,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_829,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:17,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_829,Spostamenti,0,14:51:54,14:52:01,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_830,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_830,ComProfessionale,0,14:52:01,14:52:31,00:00:30,00:00:30,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,42_135_832,42_135_831,1,2,42_135_831,14:52:18,14:52:29,"","","","","","","","","","","","",00:00:11,false,"",0,"","","","","","",00:00:30,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_831,CuraDiretta,0,14:52:18,14:52:29,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,42_135_830,1,2,42_135_830,14:52:18,14:52:29,"","","","","","","","","","","","",00:00:11,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_832,Spostamenti,0,14:52:31,14:52:40,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_833,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:09,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_833,Terapia,Allestimento/Riordino/smaltimento,14:52:40,14:52:52,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_834,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_834,Igiene Mani,0,14:52:52,14:52:53,00:00:01,00:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_835,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:01,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_835,Spostamenti,0,14:52:53,14:52:58,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_836,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_836,CuraDiretta,0,14:52:58,14:53:21,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_838,42_135_837,1,2,42_135_837,14:53:15,14:53:21,"","","","","","","","","","","","",00:00:06,false,"",0,"","","","","","",00:00:23,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_837,ComProfessionale,0,14:53:15,14:53:21,00:00:06,00:00:06,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,42_135_838,42_135_836,1,2,42_135_836,14:53:15,14:53:21,"","","","","","","","","","","","",00:00:06,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_838,Spostamenti,0,14:53:21,14:53:58,00:00:37,00:00:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_839,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:37,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_839,ComProfessionale,0,14:53:58,14:54:05,00:00:07,00:00:07,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,42_135_840,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-08,42,135,p1,1,14:17:05,15:01:21,42_135_840,Terapia,Preparazione farmaco,14:54:05,14:55:23,00:01:18,00:01:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_135_842,42_135_841,1,2,42_135_841,14:55:18,14:55:21,"","","","","","","","","","","","",00:00:03,false,"",0,"","","","","","",00:01:18,"","","","","","",TRUE
