session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,int task id 2,int start 2,int end 2,int task id 3,int start 3,int end 3,active 1,active 2,active 3,active 4,inactive 1,inactive 2,inactive 3,Participant: Age,Participant: Occupation,is session complete?
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_269,ComProfessionale,0,10:32:19,10:32:52,00:00:33,00:00:09,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,session,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,17_29_270,1,17_29_270,10:32:28,10:32:52,"","","","","","",00:00:09,"","","",00:00:24,"","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_270,CuraDiretta,0,10:32:28,10:32:52,00:00:24,00:00:24,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,session,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","","","","",00:00:24,"","","","","","","","",TRUE
2018-04-06,17,30,c2,inf3,11:47:48,11:49:00,17_30_271,CuraDiretta,0,11:47:48,11:49:00,00:01:12,00:01:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:12,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_272,Terapia,Preparazione farmaco,11:50:35,11:51:39,00:01:04,00:01:04,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_31_273,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:04,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_273,Spostamenti,0,11:51:39,11:51:44,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_31_274,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:05,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_274,ParametriVitali,Rilevazione,11:51:44,11:51:52,00:00:08,00:00:08,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_31_275,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:08,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_275,Spostamenti,0,11:51:52,11:52:49,00:00:57,00:00:57,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_31_277,17_31_276,1,2,17_31_276,11:52:03,11:52:46,"","","","","","","","","","","","",00:00:43,false,"",0,"","","","","","","","","",00:00:57,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_276,ComProfessionale,0,11:52:03,11:52:46,00:00:43,00:00:43,0,0,0,0,1,0,0,0,0,0,0,0,0,Corridoio,user,17_31_275,1,2,17_31_275,11:52:03,11:52:46,"","","","","","","","","","","","",00:00:43,false,"",0,"","","","","","","","","",00:00:43,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_277,CuraDiretta,0,11:52:49,11:53:13,00:00:24,00:00:24,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_31_278,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:24,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_278,Terapia,Preparazione farmaco,11:53:13,11:55:16,00:02:03,00:01:06,1,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_31_280,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,17_31_279,1,17_31_279,11:54:09,11:55:06,"","","","","","",00:00:56,00:00:10,"","",00:00:57,"","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_279,ComProfessionale,0,11:54:09,11:55:06,00:00:57,00:00:57,0,0,1,0,0,0,0,0,0,0,0,0,0,Corridoio,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","","","","",00:00:57,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_280,Terapia,Lettura prescrizione,11:55:16,11:56:14,00:00:58,00:00:58,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_31_281,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:58,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_281,Spostamenti,0,11:56:14,11:56:34,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_31_282,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:20,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_282,Terapia,Somministrazione iniettabili,11:56:34,11:57:10,00:00:36,00:00:36,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_31_283,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:36,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_283,Terapia,Autosomministrazione,11:57:10,11:57:19,00:00:09,00:00:09,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_31_284,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:09,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_284,Spostamenti,0,11:57:19,11:57:35,00:00:16,00:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_31_285,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:16,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_285,Terapia,Lettura prescrizione,11:57:35,11:58:11,00:00:36,00:00:36,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_31_286,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:36,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_286,ComProfessionale,0,11:58:11,11:58:20,00:00:09,00:00:09,0,0,0,1,0,0,0,0,0,0,0,0,0,Corridoio,17_31_287,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:09,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_287,Spostamenti,0,11:58:20,11:58:42,00:00:22,00:00:22,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,17_31_288,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:22,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_288,Terapia,Preparazione farmaco,11:58:42,11:58:56,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,17_31_289,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:14,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_289,Spostamenti,0,11:58:56,12:03:56,00:05:00,00:01:17,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_31_292,17_31_291,1,2,17_31_291,12:03:08,12:03:56,"","","","","","","","","","","","",00:00:48,false,17_31_290,1,17_31_290,11:59:14,12:02:57,"","","","","","",00:00:18,00:00:59,"","",00:03:43,"","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_290,Terapia,Verifica assunzione,11:59:14,12:02:57,00:03:43,00:03:43,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","","","","",00:03:43,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_291,ComProfessionale,0,12:03:08,12:03:56,00:00:48,00:00:48,0,0,0,0,0,0,0,1,1,0,0,0,0,Corridoio,17_31_292,17_31_289,1,2,17_31_289,12:03:08,12:03:56,"","","","","","","","","","","","",00:00:48,false,"",0,"","","","","","","","","",00:00:48,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_292,Terapia,Preparazione farmaco,12:03:56,12:05:08,00:01:12,00:01:12,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_31_293,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:12,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_293,Spostamenti,0,12:05:08,12:05:17,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_31_294,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:09,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_294,Terapia,Somministrazione iniettabili,12:05:17,12:05:59,00:00:42,00:00:42,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_31_295,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:42,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_295,Spostamenti,0,12:05:59,12:06:08,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_31_296,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:09,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_296,Terapia,Riordino/smaltimento,12:06:08,12:06:16,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_31_297,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:08,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_297,Terapia,Spunta STU somministrazione,12:06:16,12:06:38,00:00:22,00:00:22,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_31_298,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:22,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_298,Spostamenti,0,12:06:38,12:07:37,00:00:59,00:00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_31_300,17_31_299,1,2,17_31_299,12:06:52,12:07:37,"","","","","","","","","","","","",00:00:45,false,"",0,"","","","","","","","","",00:00:59,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_299,Terapia,Preparazione farmaco,12:06:52,12:07:37,00:00:45,00:00:45,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_31_300,17_31_298,1,2,17_31_298,12:06:52,12:07:37,"","","","","","","","","","","","",00:00:45,false,"",0,"","","","","","","","","",00:00:45,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_300,Terapia,Somministrazione pillole,12:07:37,12:08:33,00:00:56,00:00:56,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_31_301,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:56,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_301,Spostamenti,0,12:08:33,12:08:41,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_31_302,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:08,"","","","","","","","",TRUE
2018-04-06,17,31,c2,inf3,11:50:35,12:10:02,17_31_302,Terapia,Riordino/smaltimento,12:08:41,12:10:02,00:01:21,00:01:21,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,session,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:21,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_63,Spostamenti,0,11:58:48,11:59:56,00:01:08,00:01:08,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,22_32_64,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:08,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_64,ParametriVitali,Rilevazione,11:59:56,12:00:10,00:00:14,00:00:14,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,22_32_65,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:14,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_65,Spostamenti,0,12:00:10,12:00:19,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,22_32_66,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:09,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_66,ParametriVitali,Registrazione,12:00:19,12:01:13,00:00:54,00:00:54,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,22_32_67,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:54,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_67,CuraDiretta,0,12:01:13,12:01:26,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,22_32_68,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:13,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_68,Terapia,Somministrazione iniettabili,12:01:26,12:01:39,00:00:13,00:00:13,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,22_32_69,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:13,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_69,Terapia,Preparazione farmaco,12:01:39,12:02:16,00:00:37,00:00:37,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,22_32_70,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:37,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_70,Terapia,Lettura prescrizione,12:02:16,12:02:29,00:00:13,00:00:13,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,22_32_71,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:13,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_71,Terapia,Preparazione farmaco,12:02:29,12:03:00,00:00:31,00:00:31,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,22_32_72,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:31,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_72,ComProfessionale,0,12:03:00,12:03:41,00:00:41,00:00:14,0,0,1,0,0,0,0,0,0,0,0,0,0,Corridoio,user,22_32_73,1,2,22_32_73,12:03:39,12:03:41,"","","","","","","","","","","","",00:00:02,false,22_32_73,1,22_32_73,12:03:12,12:03:39,"","","","","","",00:00:12,00:00:02,"","",00:00:27,"","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_73,Terapia,Lettura prescrizione,12:03:12,12:04:28,00:01:16,00:01:16,0,0,1,0,0,0,0,0,1,0,0,0,0,Corridoio,22_32_74,22_32_72,1,2,22_32_72,12:03:39,12:03:41,"","","","","","","","","","","","",00:00:02,true,"",0,"","","","","","","","","",00:01:16,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_74,Spostamenti,0,12:04:28,12:04:50,00:00:22,00:00:22,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,22_32_75,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:22,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_75,Terapia,Somministrazione iniettabili,12:04:50,12:05:19,00:00:29,00:00:29,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,22_32_76,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:29,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_76,Terapia,Autosomministrazione,12:05:19,12:05:33,00:00:14,00:00:14,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,22_32_77,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:14,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_77,Spostamenti,0,12:05:33,12:05:42,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,22_32_78,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:09,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_78,Terapia,Riordino/smaltimento,12:05:42,12:05:55,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22_32_79,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:13,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_79,Terapia,Lettura prescrizione,12:05:55,12:06:22,00:00:27,00:00:27,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,22_32_80,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:27,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_80,ComProfessionale,0,12:06:22,12:06:32,00:00:10,00:00:10,0,0,1,0,0,0,0,0,0,0,0,0,0,Corridoio,22_32_81,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:10,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_81,Spostamenti,0,12:06:32,12:06:50,00:00:18,00:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,22_32_82,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:18,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_82,Terapia,Preparazione farmaco,12:06:50,12:07:16,00:00:26,00:00:26,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,22_32_83,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:26,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_83,Spostamenti,0,12:07:16,12:07:20,00:00:04,00:00:04,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,22_32_84,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:04,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_84,Spostamenti,0,12:07:20,12:13:35,00:06:15,00:02:18,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,22_32_87,22_32_86,1,2,22_32_86,12:11:29,12:11:44,"","","","","","","","","","","","",00:00:15,false,22_32_85,1,22_32_85,12:07:32,12:11:29,"","","","","","",00:00:12,00:02:06,"","",00:03:57,"","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_85,Terapia,Verifica assunzione,12:07:32,12:11:12,00:03:40,00:03:40,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,22_32_86,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","","","","",00:03:40,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_86,CuraDiretta,0,12:11:12,12:11:44,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,22_32_84,1,2,22_32_84,12:11:12,12:11:44,"","","","","","","","","","","","",00:00:32,false,"",0,"","","","","","","","","",00:00:32,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_87,Terapia,Somministrazione iniettabili,12:13:35,12:14:11,00:00:36,00:00:36,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,22_32_88,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:36,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_88,Terapia,Riordino/smaltimento,12:14:11,12:14:26,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,22_32_89,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:15,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_89,Terapia,Spunta STU somministrazione,12:14:26,12:14:52,00:00:26,00:00:26,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,22_32_90,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:26,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_90,Spostamenti,0,12:14:52,12:15:07,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,22_32_91,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:15,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_91,Terapia,Preparazione farmaco,12:15:07,12:15:24,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,22_32_92,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:17,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_92,Spostamenti,0,12:15:24,12:15:28,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,22_32_93,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:04,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_93,Terapia,Preparazione farmaco,12:15:28,12:15:43,00:00:15,00:00:15,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,22_32_94,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:15,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_94,CuraIndiretta,"Ricerca materiali (guanti, devices)",12:15:43,12:15:52,00:00:09,00:00:09,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,22_32_95,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:09,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_95,Spostamenti,0,12:15:52,12:15:57,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,22_32_96,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:05,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_96,Terapia,Somministrazione pillole,12:15:57,12:16:45,00:00:48,00:00:48,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,22_32_97,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:48,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_97,Spostamenti,0,12:16:45,12:16:49,00:00:04,00:00:04,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,22_32_98,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:04,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_98,Terapia,Riordino/smaltimento,12:16:49,12:17:19,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,22_32_99,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:30,"","","","","","","","",TRUE
2018-04-06,22,32,c2,inf3,11:58:48,12:18:24,22_32_99,Terapia,Riordino/smaltimento,12:17:19,12:18:24,00:01:05,00:01:05,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:05,"","","","","","","","",TRUE
2018-04-04,2,33,1,1,14:14:53,14:20:01,2_33_1,Terapia,Lettura prescrizione,14:14:53,14:18:53,00:04:00,00:03:23,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"2_33_2,2_33_4,2_33_5",3,2,2_33_2,14:16:36,14:17:05,2,2_33_4,14:17:52,14:18:32,3,"2_33_4,2_33_5",14:18:32,14:18:53,"","","","",00:01:30,false,2_33_3,1,2_33_3,14:17:14,14:17:51,"","","","","","",00:02:21,00:01:02,"","",00:00:37,"","","","",TRUE
2018-04-04,2,33,1,1,14:14:53,14:20:01,2_33_2,ComProfessionale,0,14:16:36,14:17:05,00:00:29,00:00:29,0,0,1,0,0,0,0,0,0,0,0,0,0,Corridoio,user,2_33_1,1,2,2_33_1,14:16:36,14:17:05,"","","","","","","","","","","","",00:00:29,false,"",0,"","","","","","","","","",00:00:29,"","","","","","","","",TRUE
2018-04-04,2,33,1,1,14:14:53,14:20:01,2_33_3,Terapia,Preparazione farmaco,14:17:14,14:17:51,00:00:37,00:00:37,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","","","","",00:00:37,"","","","","","","","",TRUE
