session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,num of tasks in multi 5,multi task id 5,multi start 5,multi end 5,num of tasks in multi 6,multi task id 6,multi start 6,multi end 6,num of tasks in multi 7,multi task id 7,multi start 7,multi end 7,num of tasks in multi 8,multi task id 8,multi start 8,multi end 8,num of tasks in multi 9,multi task id 9,multi start 9,multi end 9,num of tasks in multi 10,multi task id 10,multi start 10,multi end 10,num of tasks in multi 11,multi task id 11,multi start 11,multi end 11,num of tasks in multi 12,multi task id 12,multi start 12,multi end 12,num of tasks in multi 13,multi task id 13,multi start 13,multi end 13,num of tasks in multi 14,multi task id 14,multi start 14,multi end 14,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,Participant: Age,Participant: Occupation,is session complete?
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_780,ComProfessionale,0,15:49:38,15:51:21,00:01:43,00:01:43,1,0,1,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,24_502_782,"24_502_779,24_502_781",2,2,24_502_779,15:49:38,15:50:54,2,24_502_781,15:50:56,15:51:20,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:40,false,"",0,"","","",00:01:43,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_781,Terapia,Somministrazione iniettabili,15:50:56,15:51:20,00:00:24,00:00:24,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,24_502_780,1,2,24_502_780,15:50:56,15:51:20,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:24,false,"",0,"","","",00:00:24,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_782,Terapia,Somministrazione pillole,15:51:21,15:51:38,00:00:17,00:00:17,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,24_502_783,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:17,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_783,CuraDiretta,0,15:51:38,15:53:23,00:01:45,00:01:45,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,24_502_784,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:45,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_784,Terapia,Somministrazione pillole,15:53:23,15:54:22,00:00:59,00:00:59,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,24_502_785,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:59,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_785,Terapia,Preparazione farmaco,15:54:22,15:54:46,00:00:24,00:00:24,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,24_502_786,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:24,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_786,Terapia,Somministrazione pillole,15:54:46,15:55:24,00:00:38,00:00:38,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"24_502_787,24_502_788,24_502_789",3,2,24_502_787,15:54:54,15:55:04,2,24_502_788,15:55:05,15:55:15,3,"24_502_788,24_502_789",15:55:15,15:55:24,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:29,false,"",0,"","","",00:00:38,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_787,ComProfessionale,0,15:54:54,15:55:04,00:00:10,00:00:10,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,24_502_786,1,2,24_502_786,15:54:54,15:55:04,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:10,false,"",0,"","","",00:00:10,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_788,Terapia,Lettura prescrizione,15:55:05,15:56:25,00:01:20,00:01:20,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,24_502_790,"24_502_786,24_502_789",3,2,24_502_786,15:55:05,15:55:15,3,"24_502_786,24_502_789",15:55:15,15:55:24,2,24_502_789,15:55:24,15:56:09,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:04,false,"",0,"","","",00:01:20,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_789,ComProfessionale,0,15:55:15,15:56:09,00:00:54,00:00:54,0,0,1,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"24_502_786,24_502_788",2,3,"24_502_786,24_502_788",15:55:15,15:55:24,2,24_502_788,15:55:24,15:56:09,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:54,false,"",0,"","","",00:00:54,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_790,Terapia,Spunta STU somministrazione,15:56:25,15:56:58,00:00:33,00:00:33,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,24_502_791,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:33,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_791,Handover,Note su cartella clinica,15:56:58,15:57:08,00:00:10,00:00:10,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,24_502_792,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:10,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_792,ComProfessionale,0,15:57:08,15:59:01,00:01:53,00:01:53,0,0,1,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"24_502_793,24_502_794,24_502_795,24_502_796",7,2,24_502_793,15:57:23,15:58:10,3,"24_502_793,24_502_794",15:58:10,15:58:17,2,24_502_794,15:58:17,15:58:28,3,"24_502_794,24_502_795",15:58:28,15:58:35,2,24_502_795,15:58:35,15:58:40,3,"24_502_795,24_502_796",15:58:40,15:58:47,2,24_502_796,15:58:47,15:59:01,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:38,false,"",0,"","","",00:01:53,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_793,Terapia,Lettura prescrizione,15:57:23,15:58:17,00:00:54,00:00:54,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"24_502_792,24_502_794",2,2,24_502_792,15:57:23,15:58:10,3,"24_502_792,24_502_794",15:58:10,15:58:17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:54,false,"",0,"","","",00:00:54,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_794,Terapia,Preparazione farmaco,15:58:10,15:58:35,00:00:25,00:00:25,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"24_502_792,24_502_793,24_502_795",3,3,"24_502_792,24_502_793",15:58:10,15:58:17,2,24_502_792,15:58:17,15:58:28,3,"24_502_792,24_502_795",15:58:28,15:58:35,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:25,false,"",0,"","","",00:00:25,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_795,Terapia,Lettura prescrizione,15:58:28,15:58:47,00:00:19,00:00:19,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"24_502_792,24_502_794,24_502_796",3,3,"24_502_792,24_502_794",15:58:28,15:58:35,2,24_502_792,15:58:35,15:58:40,3,"24_502_792,24_502_796",15:58:40,15:58:47,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:19,false,"",0,"","","",00:00:19,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_796,Terapia,Preparazione farmaco,15:58:40,16:00:10,00:01:30,00:01:30,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"24_502_792,24_502_795,24_502_797,24_502_798,24_502_799",6,3,"24_502_792,24_502_795",15:58:40,15:58:47,2,24_502_792,15:58:47,15:59:01,2,24_502_797,15:59:18,15:59:34,3,"24_502_797,24_502_798",15:59:34,15:59:59,4,"24_502_797,24_502_798,24_502_799",15:59:59,16:00:07,3,"24_502_799,24_502_798",16:00:07,16:00:10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:13,false,"",0,"","","",00:01:30,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_797,ComProfessionale,0,15:59:18,16:00:07,00:00:49,00:00:49,0,0,1,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"24_502_796,24_502_798,24_502_799",3,2,24_502_796,15:59:18,15:59:34,3,"24_502_796,24_502_798",15:59:34,15:59:59,4,"24_502_796,24_502_798,24_502_799",15:59:59,16:00:07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:49,false,"",0,"","","",00:00:49,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_798,Terapia,Lettura prescrizione,15:59:34,16:00:24,00:00:50,00:00:50,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"24_502_796,24_502_797,24_502_799",4,3,"24_502_796,24_502_797",15:59:34,15:59:59,4,"24_502_796,24_502_797,24_502_799",15:59:59,16:00:07,3,"24_502_799,24_502_796",16:00:07,16:00:10,2,24_502_799,16:00:10,16:00:24,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:50,false,"",0,"","","",00:00:50,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_799,Terapia,Preparazione farmaco,15:59:59,16:01:38,00:01:39,00:01:39,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"24_502_796,24_502_797,24_502_798,24_502_800,24_502_801",6,4,"24_502_796,24_502_797,24_502_798",15:59:59,16:00:07,3,"24_502_798,24_502_796",16:00:07,16:00:10,2,24_502_798,16:00:10,16:00:24,2,24_502_800,16:01:16,16:01:26,3,"24_502_800,24_502_801",16:01:26,16:01:34,2,24_502_801,16:01:34,16:01:38,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:47,false,"",0,"","","",00:01:39,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_800,ComProfessionale,0,16:01:16,16:01:34,00:00:18,00:00:18,0,0,1,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"24_502_799,24_502_801",2,2,24_502_799,16:01:16,16:01:26,3,"24_502_799,24_502_801",16:01:26,16:01:34,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:18,false,"",0,"","","",00:00:18,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_801,Terapia,Lettura prescrizione,16:01:26,16:01:44,00:00:18,00:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24_502_802,"24_502_799,24_502_800",2,3,"24_502_799,24_502_800",16:01:26,16:01:34,2,24_502_799,16:01:34,16:01:38,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:12,false,"",0,"","","",00:00:18,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_802,ComProfessionale,0,16:01:44,16:01:56,00:00:12,00:00:12,0,0,1,0,0,0,0,0,0,0,0,0,0,Corridoio,24_502_803,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:12,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_803,Terapia,Somministrazione iniettabili,16:01:56,16:04:54,00:02:58,00:02:58,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"24_502_804,24_502_805",2,2,24_502_804,16:03:15,16:03:27,2,24_502_805,16:03:51,16:04:54,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:15,false,"",0,"","","",00:02:58,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_804,ComProfessionale,0,16:03:15,16:03:27,00:00:12,00:00:12,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,24_502_803,1,2,24_502_803,16:03:15,16:03:27,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:12,false,"",0,"","","",00:00:12,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_805,ComProfessionale,0,16:03:51,16:06:05,00:02:14,00:02:14,0,0,1,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"24_502_803,24_502_806,24_502_807",3,2,24_502_803,16:03:51,16:04:54,2,24_502_806,16:04:59,16:05:46,2,24_502_807,16:05:47,16:06:05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:02:08,false,"",0,"","","",00:02:14,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_806,CuraDiretta,0,16:04:59,16:05:46,00:00:47,00:00:47,1,0,1,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,24_502_805,1,2,24_502_805,16:04:59,16:05:46,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:47,false,"",0,"","","",00:00:47,"","","","",TRUE
2019-01-21,24,502,c1,4,15:34:18,16:08:24,24_502_807,Terapia,Somministrazione pillole,16:05:47,16:08:24,00:02:37,00:02:37,1,0,1,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,session,24_502_805,1,2,24_502_805,16:05:47,16:06:05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:18,false,"",0,"","","",00:02:37,"","","","",TRUE
2019-01-21,4,503,c1,1,14:36:08,14:43:42,4_503_2557,ComProfessionale,0,14:36:08,14:36:30,00:00:22,00:00:22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_503_2558,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:22,"","","","",TRUE
2019-01-21,4,503,c1,1,14:36:08,14:43:42,4_503_2558,Terapia,Preparazione farmaco,14:36:30,14:37:28,00:00:58,00:00:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_503_2560,4_503_2559,1,2,4_503_2559,14:36:48,14:37:28,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:40,false,"",0,"","","",00:00:58,"","","","",TRUE
2019-01-21,4,503,c1,1,14:36:08,14:43:42,4_503_2559,ComProfessionale,0,14:36:48,14:37:28,00:00:40,00:00:40,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4_503_2560,4_503_2558,1,2,4_503_2558,14:36:48,14:37:28,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:40,false,"",0,"","","",00:00:40,"","","","",TRUE
2019-01-21,4,503,c1,1,14:36:08,14:43:42,4_503_2560,ComProfessionale,0,14:37:28,14:37:52,00:00:24,00:00:24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_503_2561,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:24,"","","","",TRUE
2019-01-21,4,503,c1,1,14:36:08,14:43:42,4_503_2561,ComProfessionale,0,14:37:52,14:40:27,00:02:35,00:01:26,0,0,1,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_503_2563,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,4_503_2562,1,4_503_2562,14:39:17,14:40:26,00:01:25,00:00:01,00:01:09,"","",TRUE
2019-01-21,4,503,c1,1,14:36:08,14:43:42,4_503_2562,ComProfessionale,0,14:39:17,14:40:26,00:01:09,00:01:09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","",00:01:09,"","","","",TRUE
2019-01-21,4,503,c1,1,14:36:08,14:43:42,4_503_2563,Terapia,Preparazione farmaco,14:40:27,14:41:21,00:00:54,00:00:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_503_2564,1,2,4_503_2564,14:40:36,14:41:21,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:45,false,"",0,"","","",00:00:54,"","","","",TRUE
2019-01-21,4,503,c1,1,14:36:08,14:43:42,4_503_2564,ComProfessionale,0,14:40:36,14:41:28,00:00:52,00:00:52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_503_2565,4_503_2563,1,2,4_503_2563,14:40:36,14:41:21,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:45,false,"",0,"","","",00:00:52,"","","","",TRUE
2019-01-21,4,503,c1,1,14:36:08,14:43:42,4_503_2565,Terapia,Allestimento/Riordino/smaltimento,14:41:28,14:43:42,00:02:14,00:02:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,session,"4_503_2566,4_503_2567,4_503_2568",3,2,4_503_2566,14:41:34,14:41:46,2,4_503_2567,14:42:43,14:42:57,2,4_503_2568,14:43:05,14:43:42,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:03,false,"",0,"","","",00:02:14,"","","","",TRUE
2019-01-21,4,503,c1,1,14:36:08,14:43:42,4_503_2566,ComProfessionale,0,14:41:34,14:41:46,00:00:12,00:00:12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,user,4_503_2565,1,2,4_503_2565,14:41:34,14:41:46,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:12,false,"",0,"","","",00:00:12,"","","","",TRUE
2019-01-21,4,503,c1,1,14:36:08,14:43:42,4_503_2567,ComProfessionale,0,14:42:43,14:42:57,00:00:14,00:00:14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,user,4_503_2565,1,2,4_503_2565,14:42:43,14:42:57,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:14,false,"",0,"","","",00:00:14,"","","","",TRUE
2019-01-21,4,503,c1,1,14:36:08,14:43:42,4_503_2568,ComProfessionale,0,14:43:05,14:43:42,00:00:37,00:00:37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,session,4_503_2565,1,2,4_503_2565,14:43:05,14:43:42,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:37,false,"",0,"","","",00:00:37,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2569,Supervisione/insegnamento,0,14:45:04,14:46:24,00:01:20,00:01:20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_504_2572,"4_504_2570,4_504_2571",2,2,4_504_2570,14:45:22,14:46:01,2,4_504_2571,14:46:04,14:46:24,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:59,false,"",0,"","","",00:01:20,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2570,Terapia,Preparazione farmaco,14:45:22,14:46:01,00:00:39,00:00:39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,user,4_504_2569,1,2,4_504_2569,14:45:22,14:46:01,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:39,false,"",0,"","","",00:00:39,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2571,ComProfessionale,0,14:46:04,14:46:24,00:00:20,00:00:20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4_504_2572,4_504_2569,1,2,4_504_2569,14:46:04,14:46:24,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:20,false,"",0,"","","",00:00:20,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2572,CuraDiretta,0,14:46:24,14:47:44,00:01:20,00:01:20,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_504_2574,4_504_2573,1,2,4_504_2573,14:46:45,14:47:44,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:59,false,"",0,"","","",00:01:20,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2573,ComProfessionale,0,14:46:45,14:47:44,00:00:59,00:00:59,0,1,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_504_2574,4_504_2572,1,2,4_504_2572,14:46:45,14:47:44,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:59,false,"",0,"","","",00:00:59,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2574,Spostamenti,0,14:47:44,14:47:49,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_504_2575,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:05,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2575,ComProfessionale,0,14:47:49,14:48:16,00:00:27,00:00:27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4_504_2576,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:27,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2576,Spostamenti,0,14:48:16,14:48:23,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_504_2577,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:07,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2577,CuraDiretta,0,14:48:23,14:48:59,00:00:36,00:00:36,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_504_2578,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:36,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2578,Spostamenti,0,14:48:59,14:49:28,00:00:29,00:00:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_504_2579,1,2,4_504_2579,14:49:06,14:49:28,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:22,false,"",0,"","","",00:00:29,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2579,ComProfessionale,0,14:49:06,14:51:59,00:02:53,00:02:53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_504_2581,"4_504_2578,4_504_2580",2,2,4_504_2578,14:49:06,14:49:28,2,4_504_2580,14:49:33,14:51:57,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:02:46,false,"",0,"","","",00:02:53,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2580,CuraIndiretta,"Ricerca materiali (guanti, devices)",14:49:33,14:51:57,00:02:24,00:02:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_504_2579,1,2,4_504_2579,14:49:33,14:51:57,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:02:24,false,"",0,"","","",00:02:24,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2581,Spostamenti,0,14:51:59,14:52:08,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_504_2582,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:09,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2582,ComProfessionale,0,14:52:08,14:52:19,00:00:11,00:00:11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4_504_2583,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:11,"","","","",TRUE
2019-01-21,4,504,c1,2,14:45:04,14:53:55,4_504_2583,CuraDiretta,0,14:52:19,14:53:55,00:01:36,00:01:36,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,session,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:36,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2584,Terapia,Preparazione farmaco,14:54:28,14:56:50,00:02:22,00:02:22,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"4_505_2585,4_505_2586,4_505_2587",4,2,4_505_2585,14:54:44,14:55:41,3,"4_505_2585,4_505_2586",14:55:41,14:55:54,2,4_505_2585,14:55:54,14:56:37,3,"4_505_2585,4_505_2587",14:56:37,14:56:50,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:02:06,false,"",0,"","","",00:02:22,"","","","",TRUE
