session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,num of tasks in multi 5,multi task id 5,multi start 5,multi end 5,num of tasks in multi 6,multi task id 6,multi start 6,multi end 6,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,int task id 2,int start 2,int end 2,active 1,active 2,active 3,inactive 1,inactive 2,Participant: Age,Participant: Occupation,is session complete?
2018-11-27,6,218,1,1,15:18:12,15:33:33,6_218_236,Terapia,Lettura prescrizione,15:32:21,15:32:23,00:00:02,00:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_218_237,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:02,"","","","","","",TRUE
2018-11-27,6,218,1,1,15:18:12,15:33:33,6_218_237,Terapia,Spunta STU somministrazione,15:32:23,15:32:26,00:00:03,00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_218_238,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:03,"","","","","","",TRUE
2018-11-27,6,218,1,1,15:18:12,15:33:33,6_218_238,Terapia,Preparazione farmaco,15:32:26,15:33:33,00:01:07,00:01:07,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:01:07,"","","","","","",TRUE
2018-11-27,6,219,1,1,15:33:47,15:34:23,6_219_239,Terapia,Preparazione farmaco,15:33:47,15:34:23,00:00:36,00:00:36,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:36,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_240,Terapia,Preparazione farmaco,15:34:32,15:34:40,00:00:08,00:00:08,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,6_220_241,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_241,CuraDiretta,0,15:34:40,15:35:49,00:01:09,00:00:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"6_220_242,6_220_244",2,2,6_220_242,15:34:51,15:35:09,2,6_220_244,15:35:36,15:35:49,"","","","","","","","","","","","","","","","",00:00:31,false,6_220_243,1,6_220_243,15:35:10,15:35:33,"","","",00:00:30,00:00:16,"",00:00:23,"","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_242,ComProfessionale,0,15:34:51,15:35:09,00:00:18,00:00:18,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,6_220_241,1,2,6_220_241,15:34:51,15:35:09,"","","","","","","","","","","","","","","","","","","","",00:00:18,false,"",0,"","","","","","",00:00:18,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_243,CuraDiretta,0,15:35:10,15:35:33,00:00:23,00:00:23,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:23,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_244,Terapia,Autosomministrazione,15:35:36,15:36:33,00:00:57,00:00:57,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,6_220_246,"6_220_241,6_220_245",2,2,6_220_241,15:35:36,15:35:49,2,6_220_245,15:36:18,15:36:30,"","","","","","","","","","","","","","","","",00:00:25,false,"",0,"","","","","","",00:00:57,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_245,ComProfessionale,0,15:36:18,15:36:30,00:00:12,00:00:12,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,6_220_244,1,2,6_220_244,15:36:18,15:36:30,"","","","","","","","","","","","","","","","","","","","",00:00:12,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_246,Terapia,Lettura prescrizione,15:36:33,15:36:38,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_247,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_247,ComProfessionale,0,15:36:38,15:36:47,00:00:09,00:00:09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_248,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:09,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_248,Terapia,Preparazione farmaco,15:36:47,15:36:55,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_249,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_249,Spostamenti,0,15:36:55,15:37:25,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_250,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:30,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_250,CuraIndiretta,"Ricerca materiali (guanti, devices)",15:37:25,15:37:46,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,6_220_251,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:21,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_251,Spostamenti,0,15:37:46,15:38:16,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_252,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:30,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_252,Terapia,Somministrazione pillole,15:38:16,15:40:15,00:01:59,00:01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,6_220_255,"6_220_253,6_220_254",2,2,6_220_253,15:38:25,15:38:48,2,6_220_254,15:38:57,15:40:15,"","","","","","","","","","","","","","","","",00:01:41,false,"",0,"","","","","","",00:01:59,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_253,ComProfessionale,0,15:38:25,15:38:48,00:00:23,00:00:23,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,6_220_252,1,2,6_220_252,15:38:25,15:38:48,"","","","","","","","","","","","","","","","","","","","",00:00:23,false,"",0,"","","","","","",00:00:23,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_254,ComProfessionale,0,15:38:57,15:40:15,00:01:18,00:01:18,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,6_220_255,6_220_252,1,2,6_220_252,15:38:57,15:40:15,"","","","","","","","","","","","","","","","","","","","",00:01:18,false,"",0,"","","","","","",00:01:18,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_255,Igiene Mani,0,15:40:15,15:40:43,00:00:28,00:00:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"6_220_256,6_220_257",2,2,6_220_256,15:40:21,15:40:33,2,6_220_257,15:40:35,15:40:43,"","","","","","","","","","","","","","","","",00:00:20,false,"",0,"","","","","","",00:00:28,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_256,Handover,Controllo Cartella Clinica,15:40:21,15:40:33,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,6_220_255,1,2,6_220_255,15:40:21,15:40:33,"","","","","","","","","","","","","","","","","","","","",00:00:12,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_257,Terapia,Lettura prescrizione,15:40:35,15:40:57,00:00:22,00:00:22,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,6_220_259,"6_220_255,6_220_258",2,2,6_220_255,15:40:35,15:40:43,2,6_220_258,15:40:47,15:40:56,"","","","","","","","","","","","","","","","",00:00:17,false,"",0,"","","","","","",00:00:22,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_258,Handover,Controllo Cartella Clinica,15:40:47,15:40:56,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,6_220_257,1,2,6_220_257,15:40:47,15:40:56,"","","","","","","","","","","","","","","","","","","","",00:00:09,false,"",0,"","","","","","",00:00:09,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_259,Handover,Note su cartella clinica,15:40:57,15:41:07,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_260,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_260,Terapia,Lettura prescrizione,15:41:07,15:41:19,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_261,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_261,Handover,Note su cartella clinica,15:41:19,15:41:38,00:00:19,00:00:19,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,6_220_262,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_262,Terapia,Lettura prescrizione,15:41:38,15:41:41,00:00:03,00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_263,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:03,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_263,Terapia,Spunta STU somministrazione,15:41:41,15:41:45,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_264,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_264,Handover,Note su cartella clinica,15:41:45,15:42:03,00:00:18,00:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_265,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:18,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_265,Terapia,Lettura prescrizione,15:42:03,15:42:10,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_266,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_266,Handover,Note su cartella clinica,15:42:10,15:42:40,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,6_220_267,1,2,6_220_267,15:42:25,15:42:40,"","","","","","","","","","","","","","","","","","","","",00:00:15,false,"",0,"","","","","","",00:00:30,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_267,ComSociale,0,15:42:25,15:42:42,00:00:17,00:00:17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6_220_268,6_220_266,1,2,6_220_266,15:42:25,15:42:40,"","","","","","","","","","","","","","","","","","","","",00:00:15,false,"",0,"","","","","","",00:00:17,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_268,Spostamenti,0,15:42:42,15:42:48,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_269,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_269,Terapia,Lettura prescrizione,15:42:48,15:42:55,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_270,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_270,CuraDiretta,0,15:42:55,15:44:12,00:01:17,00:01:17,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,6_220_273,"6_220_271,6_220_272",2,2,6_220_271,15:43:09,15:43:39,2,6_220_272,15:43:40,15:44:10,"","","","","","","","","","","","","","","","",00:01:00,false,"",0,"","","","","","",00:01:17,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_271,ComProfessionale,0,15:43:09,15:43:39,00:00:30,00:00:30,0,0,1,0,0,0,0,0,1,0,0,0,0,Corridoio,user,6_220_270,1,2,6_220_270,15:43:09,15:43:39,"","","","","","","","","","","","","","","","","","","","",00:00:30,false,"",0,"","","","","","",00:00:30,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_272,ComProfessionale,0,15:43:40,15:44:10,00:00:30,00:00:30,0,0,0,0,1,0,0,0,1,0,0,0,0,Corridoio,user,6_220_270,1,2,6_220_270,15:43:40,15:44:10,"","","","","","","","","","","","","","","","","","","","",00:00:30,false,"",0,"","","","","","",00:00:30,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_273,Terapia,Lettura prescrizione,15:44:12,15:45:23,00:01:11,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_275,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,6_220_274,1,6_220_274,15:44:24,15:45:21,"","","",00:00:12,00:00:02,"",00:00:57,"","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_274,ComProfessionale,0,15:44:24,15:45:21,00:00:57,00:00:57,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:57,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_275,Spostamenti,0,15:45:23,15:45:35,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,6_220_276,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_276,Spostamenti,0,15:45:35,15:45:52,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,6_220_277,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:17,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_277,ComProfessionale,0,15:45:52,15:46:30,00:00:38,00:00:38,0,0,0,1,0,0,0,0,0,0,0,0,0,Stanza Paziente,6_220_278,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:38,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_278,Spostamenti,0,15:46:30,15:46:38,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,6_220_279,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_279,ComProfessionale,0,15:46:38,15:49:10,00:02:32,00:02:32,0,0,0,1,0,0,0,0,0,0,0,0,0,Stanze Servizio,6_220_280,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:02:32,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_280,Spostamenti,0,15:49:10,15:49:37,00:00:27,00:00:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_281,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:27,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_281,CuraDiretta,0,15:49:37,15:50:07,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,6_220_282,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:30,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_282,Igiene Mani,0,15:50:07,15:50:17,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,6_220_283,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_283,Spostamenti,0,15:50:17,15:50:21,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_284,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_284,CuraIndiretta,Gestione device,15:50:21,15:51:14,00:00:53,00:00:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_285,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:53,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_285,Terapia,Lettura prescrizione,15:51:14,15:51:18,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_286,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_286,ComProfessionale,0,15:51:18,15:51:30,00:00:12,00:00:12,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,6_220_287,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_287,CuraIndiretta,Gestione device,15:51:30,15:52:58,00:01:28,00:01:28,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,6_220_289,6_220_288,1,2,6_220_288,15:52:21,15:52:56,"","","","","","","","","","","","","","","","","","","","",00:00:35,false,"",0,"","","","","","",00:01:28,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_288,ComProfessionale,0,15:52:21,15:52:56,00:00:35,00:00:35,1,1,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,6_220_287,1,2,6_220_287,15:52:21,15:52:56,"","","","","","","","","","","","","","","","","","","","",00:00:35,false,"",0,"","","","","","",00:00:35,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_289,Terapia,Lettura prescrizione,15:52:58,15:53:09,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_290,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_290,Handover,Note su cartella clinica,15:53:09,15:53:18,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_291,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:09,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_291,Handover,Controllo Cartella Clinica,15:53:18,15:53:25,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_292,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_292,Handover,Note su cartella clinica,15:53:25,15:53:28,00:00:03,00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_293,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:03,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_293,ComProfessionale,0,15:53:28,15:53:52,00:00:24,00:00:24,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,6_220_294,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:24,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_294,Handover,Note su cartella clinica,15:53:52,15:54:08,00:00:16,00:00:16,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanza Paziente,6_220_295,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:16,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_295,Terapia,Lettura prescrizione,15:54:08,15:54:12,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_296,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_296,Terapia,Spunta STU somministrazione,15:54:12,15:54:16,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_220_297,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-27,6,220,1,1,15:34:32,15:54:27,6_220_297,Terapia,Spunta STU somministrazione,15:54:16,15:54:27,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-27,29,224,c01,1,14:37:00,14:45:32,29_224_1228,Terapia,Lettura prescrizione,14:37:00,14:37:32,00:00:32,00:00:32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29_224_1229,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:32,"","","","","","",TRUE
2018-11-27,29,224,c01,1,14:37:00,14:45:32,29_224_1229,Terapia,Somministrazione iniettabili,14:37:32,14:39:19,00:01:47,00:01:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29_224_1232,"29_224_1230,29_224_1231",3,2,29_224_1230,14:38:07,14:38:27,3,"29_224_1230,29_224_1231",14:38:27,14:38:54,2,29_224_1231,14:38:54,14:38:59,"","","","","","","","","","","","",00:00:52,false,"",0,"","","","","","",00:01:47,"","","","","","",TRUE
2018-11-27,29,224,c01,1,14:37:00,14:45:32,29_224_1230,Terapia,Preparazione farmaco,14:38:07,14:38:54,00:00:47,00:00:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"29_224_1229,29_224_1231",2,2,29_224_1229,14:38:07,14:38:27,3,"29_224_1229,29_224_1231",14:38:27,14:38:54,"","","","","","","","","","","","","","","","",00:00:47,false,"",0,"","","","","","",00:00:47,"","","","","","",TRUE
2018-11-27,29,224,c01,1,14:37:00,14:45:32,29_224_1231,ComProfessionale,0,14:38:27,14:38:59,00:00:32,00:00:32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"29_224_1229,29_224_1230",2,3,"29_224_1229,29_224_1230",14:38:27,14:38:54,2,29_224_1229,14:38:54,14:38:59,"","","","","","","","","","","","","","","","",00:00:32,false,"",0,"","","","","","",00:00:32,"","","","","","",TRUE
2018-11-27,29,224,c01,1,14:37:00,14:45:32,29_224_1232,ComProfessionale,0,14:39:19,14:40:43,00:01:24,00:01:24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29_224_1234,29_224_1233,1,2,29_224_1233,14:39:39,14:40:43,"","","","","","","","","","","","","","","","","","","","",00:01:04,false,"",0,"","","","","","",00:01:24,"","","","","","",TRUE
2018-11-27,29,224,c01,1,14:37:00,14:45:32,29_224_1233,Terapia,Lettura prescrizione,14:39:39,14:40:43,00:01:04,00:01:04,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,29_224_1234,29_224_1232,1,2,29_224_1232,14:39:39,14:40:43,"","","","","","","","","","","","","","","","","","","","",00:01:04,false,"",0,"","","","","","",00:01:04,"","","","","","",TRUE
2018-11-27,29,224,c01,1,14:37:00,14:45:32,29_224_1234,Terapia,Allestimento/Riordino/smaltimento,14:40:43,14:40:54,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29_224_1235,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-27,29,224,c01,1,14:37:00,14:45:32,29_224_1235,Spostamenti,0,14:40:54,14:41:02,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29_224_1236,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-27,29,224,c01,1,14:37:00,14:45:32,29_224_1236,Spostamenti,0,14:41:02,14:41:23,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29_224_1237,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:21,"","","","","","",TRUE
2018-11-27,29,224,c01,1,14:37:00,14:45:32,29_224_1237,Terapia,Verifica assunzione,14:41:23,14:41:31,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29_224_1238,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-27,29,224,c01,1,14:37:00,14:45:32,29_224_1238,Spostamenti,0,14:41:31,14:41:46,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29_224_1239,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:15,"","","","","","",TRUE
